codigo,nombre,precio,iva,deposito,codigo_barras,stock_min,stock
4000403,TUBO P/ DRENAJE MULTILUMEN 100%SILICON,177000.0,10,INTERNADO(3),4000403,0.0,0.0
4000403,TUBO P/ DRENAJE MULTILUMEN 100%SILICON,177000.0,10,QUIROFANO(4),4000403,0.0,0.0
4000403,TUBO P/ DRENAJE MULTILUMEN 100%SILICON,177000.0,10,ADMINISTRACION,4000403,0.0,0.0
4000403,TUBO P/ DRENAJE MULTILUMEN 100%SILICON,177000.0,10,CARRO DE PARO,4000403,0.0,0.0
4000404,VASELINA BLANCA GLORIMAR X 100GR,0.0,10,FARMACIA INTERNA(1),4000404,0.0,0.0
4000404,VASELINA BLANCA GLORIMAR X 100GR,0.0,10,URGENCIAS(2),4000404,0.0,0.0
4000404,VASELINA BLANCA GLORIMAR X 100GR,0.0,10,INTERNADO(3),4000404,0.0,0.0
4000404,VASELINA BLANCA GLORIMAR X 100GR,0.0,10,QUIROFANO(4),4000404,0.0,0.0
4000404,VASELINA BLANCA GLORIMAR X 100GR,0.0,10,ADMINISTRACION,4000404,0.0,0.0
4000404,VASELINA BLANCA GLORIMAR X 100GR,0.0,10,CARRO DE PARO,4000404,0.0,0.0
4000405,VASELINA LIQUIDA X 100 ML (GLORIMAR),0.0,10,FARMACIA INTERNA(1),4000405,0.0,0.0
4000405,VASELINA LIQUIDA X 100 ML (GLORIMAR),0.0,10,URGENCIAS(2),4000405,0.0,0.0
4000405,VASELINA LIQUIDA X 100 ML (GLORIMAR),0.0,10,INTERNADO(3),4000405,0.0,0.0
4000405,VASELINA LIQUIDA X 100 ML (GLORIMAR),0.0,10,QUIROFANO(4),4000405,0.0,0.0
4000405,VASELINA LIQUIDA X 100 ML (GLORIMAR),0.0,10,ADMINISTRACION,4000405,0.0,0.0
4000405,VASELINA LIQUIDA X 100 ML (GLORIMAR),0.0,10,CARRO DE PARO,4000405,0.0,0.0
4000406,VENDA CAMBRAI 10CM X 3M,0.0,10,FARMACIA INTERNA(1),4000406,0.0,0.0
4000406,VENDA CAMBRAI 10CM X 3M,0.0,10,URGENCIAS(2),4000406,0.0,0.0
4000406,VENDA CAMBRAI 10CM X 3M,0.0,10,INTERNADO(3),4000406,0.0,0.0
4000406,VENDA CAMBRAI 10CM X 3M,0.0,10,QUIROFANO(4),4000406,0.0,0.0
4000406,VENDA CAMBRAI 10CM X 3M,0.0,10,ADMINISTRACION,4000406,0.0,0.0
4000406,VENDA CAMBRAI 10CM X 3M,0.0,10,CARRO DE PARO,4000406,0.0,0.0
4000407,VENDA CAMBRAI 15CM X 3M,0.0,10,FARMACIA INTERNA(1),4000407,0.0,0.0
4000407,VENDA CAMBRAI 15CM X 3M,0.0,10,URGENCIAS(2),4000407,0.0,0.0
4000407,VENDA CAMBRAI 15CM X 3M,0.0,10,INTERNADO(3),4000407,0.0,0.0
4000407,VENDA CAMBRAI 15CM X 3M,0.0,10,QUIROFANO(4),4000407,0.0,0.0
4000407,VENDA CAMBRAI 15CM X 3M,0.0,10,ADMINISTRACION,4000407,0.0,0.0
4000407,VENDA CAMBRAI 15CM X 3M,0.0,10,CARRO DE PARO,4000407,0.0,0.0
4000408,"VENDA CAMBRAI 20CM X 4,5M",0.0,10,FARMACIA INTERNA(1),4000408,0.0,0.0
4000408,"VENDA CAMBRAI 20CM X 4,5M",0.0,10,URGENCIAS(2),4000408,0.0,0.0
4000408,"VENDA CAMBRAI 20CM X 4,5M",0.0,10,INTERNADO(3),4000408,0.0,0.0
4000408,"VENDA CAMBRAI 20CM X 4,5M",0.0,10,QUIROFANO(4),4000408,0.0,0.0
4000408,"VENDA CAMBRAI 20CM X 4,5M",0.0,10,ADMINISTRACION,4000408,0.0,0.0
4000408,"VENDA CAMBRAI 20CM X 4,5M",0.0,10,CARRO DE PARO,4000408,0.0,0.0
4000409,VENDA CAMBRAI 5CM X 3M,0.0,10,FARMACIA INTERNA(1),4000409,0.0,0.0
4000409,VENDA CAMBRAI 5CM X 3M,0.0,10,URGENCIAS(2),4000409,0.0,0.0
4000409,VENDA CAMBRAI 5CM X 3M,0.0,10,INTERNADO(3),4000409,0.0,0.0
4000409,VENDA CAMBRAI 5CM X 3M,0.0,10,QUIROFANO(4),4000409,0.0,0.0
4000409,VENDA CAMBRAI 5CM X 3M,0.0,10,ADMINISTRACION,4000409,0.0,0.0
4000409,VENDA CAMBRAI 5CM X 3M,0.0,10,CARRO DE PARO,4000409,0.0,0.0
4000410,VENDA CREPON CREMER 20 CM,16400.0,10,FARMACIA INTERNA(1),4000410,0.0,8.0
4000410,VENDA CREPON CREMER 20 CM,16400.0,10,URGENCIAS(2),4000410,0.0,4.0
4000410,VENDA CREPON CREMER 20 CM,16400.0,10,INTERNADO(3),4000410,0.0,0.0
4000410,VENDA CREPON CREMER 20 CM,16400.0,10,QUIROFANO(4),4000410,0.0,0.0
4000410,VENDA CREPON CREMER 20 CM,16400.0,10,ADMINISTRACION,4000410,0.0,0.0
4000410,VENDA CREPON CREMER 20 CM,16400.0,10,CARRO DE PARO,4000410,0.0,0.0
4000411,"VENDA ELASTICA 10CM X 2,5 MTRS",0.0,10,FARMACIA INTERNA(1),4000411,0.0,0.0
4000411,"VENDA ELASTICA 10CM X 2,5 MTRS",0.0,10,URGENCIAS(2),4000411,0.0,0.0
4000411,"VENDA ELASTICA 10CM X 2,5 MTRS",0.0,10,INTERNADO(3),4000411,0.0,0.0
4000411,"VENDA ELASTICA 10CM X 2,5 MTRS",0.0,10,QUIROFANO(4),4000411,0.0,0.0
4000411,"VENDA ELASTICA 10CM X 2,5 MTRS",0.0,10,ADMINISTRACION,4000411,0.0,0.0
4000411,"VENDA ELASTICA 10CM X 2,5 MTRS",0.0,10,CARRO DE PARO,4000411,0.0,0.0
4000412,VENDA ELASTICA 10CM X 5 M,0.0,10,FARMACIA INTERNA(1),4000412,0.0,0.0
4000412,VENDA ELASTICA 10CM X 5 M,0.0,10,URGENCIAS(2),4000412,0.0,0.0
4000412,VENDA ELASTICA 10CM X 5 M,0.0,10,INTERNADO(3),4000412,0.0,0.0
4000412,VENDA ELASTICA 10CM X 5 M,0.0,10,QUIROFANO(4),4000412,0.0,0.0
4000412,VENDA ELASTICA 10CM X 5 M,0.0,10,ADMINISTRACION,4000412,0.0,0.0
4000412,VENDA ELASTICA 10CM X 5 M,0.0,10,CARRO DE PARO,4000412,0.0,0.0
4000413,VENDA ELASTICA GRUESA 20CM X 3MTS,0.0,10,FARMACIA INTERNA(1),4000413,0.0,0.0
4000413,VENDA ELASTICA GRUESA 20CM X 3MTS,0.0,10,URGENCIAS(2),4000413,0.0,0.0
4000413,VENDA ELASTICA GRUESA 20CM X 3MTS,0.0,10,INTERNADO(3),4000413,0.0,0.0
4000413,VENDA ELASTICA GRUESA 20CM X 3MTS,0.0,10,QUIROFANO(4),4000413,0.0,0.0
4000413,VENDA ELASTICA GRUESA 20CM X 3MTS,0.0,10,ADMINISTRACION,4000413,0.0,0.0
4000413,VENDA ELASTICA GRUESA 20CM X 3MTS,0.0,10,CARRO DE PARO,4000413,0.0,0.0
4000414,VENDA ELASTICA MEDSUPAR 10CM X 4M,0.0,10,FARMACIA INTERNA(1),4000414,0.0,0.0
4000414,VENDA ELASTICA MEDSUPAR 10CM X 4M,0.0,10,URGENCIAS(2),4000414,0.0,0.0
4000414,VENDA ELASTICA MEDSUPAR 10CM X 4M,0.0,10,INTERNADO(3),4000414,0.0,0.0
4000414,VENDA ELASTICA MEDSUPAR 10CM X 4M,0.0,10,QUIROFANO(4),4000414,0.0,0.0
4000414,VENDA ELASTICA MEDSUPAR 10CM X 4M,0.0,10,ADMINISTRACION,4000414,0.0,0.0
4000414,VENDA ELASTICA MEDSUPAR 10CM X 4M,0.0,10,CARRO DE PARO,4000414,0.0,0.0
4000415,VENDA ELASTICA MEDSUPAR 15CM X 4 M,0.0,10,FARMACIA INTERNA(1),4000415,0.0,0.0
4000415,VENDA ELASTICA MEDSUPAR 15CM X 4 M,0.0,10,URGENCIAS(2),4000415,0.0,0.0
4000415,VENDA ELASTICA MEDSUPAR 15CM X 4 M,0.0,10,INTERNADO(3),4000415,0.0,0.0
4000415,VENDA ELASTICA MEDSUPAR 15CM X 4 M,0.0,10,QUIROFANO(4),4000415,0.0,0.0
4000415,VENDA ELASTICA MEDSUPAR 15CM X 4 M,0.0,10,ADMINISTRACION,4000415,0.0,0.0
4000415,VENDA ELASTICA MEDSUPAR 15CM X 4 M,0.0,10,CARRO DE PARO,4000415,0.0,0.0
4000416,VENDA ELASTICA MEDSUPAR 20CM X 4 M,0.0,10,FARMACIA INTERNA(1),4000416,0.0,0.0
4000416,VENDA ELASTICA MEDSUPAR 20CM X 4 M,0.0,10,URGENCIAS(2),4000416,0.0,0.0
4000416,VENDA ELASTICA MEDSUPAR 20CM X 4 M,0.0,10,INTERNADO(3),4000416,0.0,0.0
4000416,VENDA ELASTICA MEDSUPAR 20CM X 4 M,0.0,10,QUIROFANO(4),4000416,0.0,0.0
4000416,VENDA ELASTICA MEDSUPAR 20CM X 4 M,0.0,10,ADMINISTRACION,4000416,0.0,0.0
4000416,VENDA ELASTICA MEDSUPAR 20CM X 4 M,0.0,10,CARRO DE PARO,4000416,0.0,0.0
4000417,VENDA ELASTICA MEDSUPAR 5CM X 4 M,0.0,10,FARMACIA INTERNA(1),4000417,0.0,0.0
4000417,VENDA ELASTICA MEDSUPAR 5CM X 4 M,0.0,10,URGENCIAS(2),4000417,0.0,0.0
4000417,VENDA ELASTICA MEDSUPAR 5CM X 4 M,0.0,10,INTERNADO(3),4000417,0.0,0.0
4000417,VENDA ELASTICA MEDSUPAR 5CM X 4 M,0.0,10,QUIROFANO(4),4000417,0.0,0.0
4000417,VENDA ELASTICA MEDSUPAR 5CM X 4 M,0.0,10,ADMINISTRACION,4000417,0.0,0.0
4000417,VENDA ELASTICA MEDSUPAR 5CM X 4 M,0.0,10,CARRO DE PARO,4000417,0.0,0.0
4000418,VENDA ENYESADA CREMER 10 CM,12500.0,10,FARMACIA INTERNA(1),4000418,0.0,4.0
4000418,VENDA ENYESADA CREMER 10 CM,12500.0,10,URGENCIAS(2),4000418,0.0,2.0
4000418,VENDA ENYESADA CREMER 10 CM,12500.0,10,INTERNADO(3),4000418,0.0,0.0
4000418,VENDA ENYESADA CREMER 10 CM,12500.0,10,QUIROFANO(4),4000418,0.0,0.0
4000418,VENDA ENYESADA CREMER 10 CM,12500.0,10,ADMINISTRACION,4000418,0.0,0.0
4000418,VENDA ENYESADA CREMER 10 CM,12500.0,10,CARRO DE PARO,4000418,0.0,0.0
4000419,VENDA ENYESADA CREMER 15 CM,17900.0,10,FARMACIA INTERNA(1),4000419,0.0,5.0
4000419,VENDA ENYESADA CREMER 15 CM,17900.0,10,URGENCIAS(2),4000419,0.0,5.0
4000419,VENDA ENYESADA CREMER 15 CM,17900.0,10,INTERNADO(3),4000419,0.0,0.0
4000419,VENDA ENYESADA CREMER 15 CM,17900.0,10,QUIROFANO(4),4000419,0.0,0.0
4000419,VENDA ENYESADA CREMER 15 CM,17900.0,10,ADMINISTRACION,4000419,0.0,0.0
4000419,VENDA ENYESADA CREMER 15 CM,17900.0,10,CARRO DE PARO,4000419,0.0,0.0
4000420,VENDA ENYESADA CREMER 20 CM,22900.0,10,FARMACIA INTERNA(1),4000420,0.0,2.0
4000420,VENDA ENYESADA CREMER 20 CM,22900.0,10,URGENCIAS(2),4000420,0.0,1.0
4000420,VENDA ENYESADA CREMER 20 CM,22900.0,10,INTERNADO(3),4000420,0.0,0.0
4000420,VENDA ENYESADA CREMER 20 CM,22900.0,10,QUIROFANO(4),4000420,0.0,0.0
4000420,VENDA ENYESADA CREMER 20 CM,22900.0,10,ADMINISTRACION,4000420,0.0,0.0
4000420,VENDA ENYESADA CREMER 20 CM,22900.0,10,CARRO DE PARO,4000420,0.0,0.0
4000421,VENDA SEMIELASTICA 10CM NEVE,0.0,10,FARMACIA INTERNA(1),4000421,0.0,0.0
4000421,VENDA SEMIELASTICA 10CM NEVE,0.0,10,URGENCIAS(2),4000421,0.0,0.0
4000421,VENDA SEMIELASTICA 10CM NEVE,0.0,10,INTERNADO(3),4000421,0.0,0.0
4000421,VENDA SEMIELASTICA 10CM NEVE,0.0,10,QUIROFANO(4),4000421,0.0,0.0
4000421,VENDA SEMIELASTICA 10CM NEVE,0.0,10,ADMINISTRACION,4000421,0.0,0.0
4000421,VENDA SEMIELASTICA 10CM NEVE,0.0,10,CARRO DE PARO,4000421,0.0,0.0
4000422,VENDA SEMIELASTICA 15CM NEVE,0.0,10,FARMACIA INTERNA(1),4000422,0.0,0.0
4000422,VENDA SEMIELASTICA 15CM NEVE,0.0,10,URGENCIAS(2),4000422,0.0,0.0
4000422,VENDA SEMIELASTICA 15CM NEVE,0.0,10,INTERNADO(3),4000422,0.0,0.0
4000422,VENDA SEMIELASTICA 15CM NEVE,0.0,10,QUIROFANO(4),4000422,0.0,0.0
4000422,VENDA SEMIELASTICA 15CM NEVE,0.0,10,ADMINISTRACION,4000422,0.0,0.0
4000422,VENDA SEMIELASTICA 15CM NEVE,0.0,10,CARRO DE PARO,4000422,0.0,0.0
4000423,VENDA SEMIELASTICA 20CM NEVE,0.0,10,FARMACIA INTERNA(1),4000423,0.0,0.0
4000423,VENDA SEMIELASTICA 20CM NEVE,0.0,10,URGENCIAS(2),4000423,0.0,0.0
4000423,VENDA SEMIELASTICA 20CM NEVE,0.0,10,INTERNADO(3),4000423,0.0,0.0
4000423,VENDA SEMIELASTICA 20CM NEVE,0.0,10,QUIROFANO(4),4000423,0.0,0.0
4000423,VENDA SEMIELASTICA 20CM NEVE,0.0,10,ADMINISTRACION,4000423,0.0,0.0
4000423,VENDA SEMIELASTICA 20CM NEVE,0.0,10,CARRO DE PARO,4000423,0.0,0.0
4000424,"VENDA SEMIELASTICA 5CM X 2,2MTRS",0.0,10,FARMACIA INTERNA(1),4000424,0.0,0.0
4000424,"VENDA SEMIELASTICA 5CM X 2,2MTRS",0.0,10,URGENCIAS(2),4000424,0.0,0.0
4000424,"VENDA SEMIELASTICA 5CM X 2,2MTRS",0.0,10,INTERNADO(3),4000424,0.0,0.0
4000424,"VENDA SEMIELASTICA 5CM X 2,2MTRS",0.0,10,QUIROFANO(4),4000424,0.0,0.0
4000424,"VENDA SEMIELASTICA 5CM X 2,2MTRS",0.0,10,ADMINISTRACION,4000424,0.0,0.0
4000424,"VENDA SEMIELASTICA 5CM X 2,2MTRS",0.0,10,CARRO DE PARO,4000424,0.0,0.0
4000425,VICRYL 0 ETHICON,0.0,10,FARMACIA INTERNA(1),4000425,0.0,0.0
4000425,VICRYL 0 ETHICON,0.0,10,URGENCIAS(2),4000425,0.0,0.0
4000425,VICRYL 0 ETHICON,0.0,10,INTERNADO(3),4000425,0.0,0.0
4000425,VICRYL 0 ETHICON,0.0,10,QUIROFANO(4),4000425,0.0,0.0
4000425,VICRYL 0 ETHICON,0.0,10,ADMINISTRACION,4000425,0.0,0.0
4000425,VICRYL 0 ETHICON,0.0,10,CARRO DE PARO,4000425,0.0,0.0
4000426,VICRYL 2-0 ETHICON,0.0,10,FARMACIA INTERNA(1),4000426,0.0,0.0
4000426,VICRYL 2-0 ETHICON,0.0,10,URGENCIAS(2),4000426,0.0,0.0
4000426,VICRYL 2-0 ETHICON,0.0,10,INTERNADO(3),4000426,0.0,0.0
4000426,VICRYL 2-0 ETHICON,0.0,10,QUIROFANO(4),4000426,0.0,0.0
4000426,VICRYL 2-0 ETHICON,0.0,10,ADMINISTRACION,4000426,0.0,0.0
4000426,VICRYL 2-0 ETHICON,0.0,10,CARRO DE PARO,4000426,0.0,0.0
4000427,VICRYL 2-0 SH,0.0,10,FARMACIA INTERNA(1),4000427,0.0,0.0
4000427,VICRYL 2-0 SH,0.0,10,URGENCIAS(2),4000427,0.0,0.0
4000427,VICRYL 2-0 SH,0.0,10,INTERNADO(3),4000427,0.0,0.0
4000427,VICRYL 2-0 SH,0.0,10,QUIROFANO(4),4000427,0.0,0.0
4000427,VICRYL 2-0 SH,0.0,10,ADMINISTRACION,4000427,0.0,0.0
4000427,VICRYL 2-0 SH,0.0,10,CARRO DE PARO,4000427,0.0,0.0
4000428,VICRYL 3-0 SH ETHICON,0.0,10,FARMACIA INTERNA(1),4000428,0.0,0.0
4000428,VICRYL 3-0 SH ETHICON,0.0,10,URGENCIAS(2),4000428,0.0,0.0
4000428,VICRYL 3-0 SH ETHICON,0.0,10,INTERNADO(3),4000428,0.0,0.0
4000428,VICRYL 3-0 SH ETHICON,0.0,10,QUIROFANO(4),4000428,0.0,0.0
4000428,VICRYL 3-0 SH ETHICON,0.0,10,ADMINISTRACION,4000428,0.0,0.0
4000428,VICRYL 3-0 SH ETHICON,0.0,10,CARRO DE PARO,4000428,0.0,0.0
4000429,VICRYL 6-0 45CM S-14 1/4 (DOBLE AGUJA),0.0,10,FARMACIA INTERNA(1),4000429,0.0,0.0
4000429,VICRYL 6-0 45CM S-14 1/4 (DOBLE AGUJA),0.0,10,URGENCIAS(2),4000429,0.0,0.0
4000429,VICRYL 6-0 45CM S-14 1/4 (DOBLE AGUJA),0.0,10,INTERNADO(3),4000429,0.0,0.0
4000429,VICRYL 6-0 45CM S-14 1/4 (DOBLE AGUJA),0.0,10,QUIROFANO(4),4000429,0.0,0.0
4000429,VICRYL 6-0 45CM S-14 1/4 (DOBLE AGUJA),0.0,10,ADMINISTRACION,4000429,0.0,0.0
4000429,VICRYL 6-0 45CM S-14 1/4 (DOBLE AGUJA),0.0,10,CARRO DE PARO,4000429,0.0,0.0
4000430,VICRYL PLUS 4-0 SH 1/2 26MM 70CM ETHICON,0.0,10,FARMACIA INTERNA(1),4000430,0.0,0.0
4000430,VICRYL PLUS 4-0 SH 1/2 26MM 70CM ETHICON,0.0,10,URGENCIAS(2),4000430,0.0,0.0
4000430,VICRYL PLUS 4-0 SH 1/2 26MM 70CM ETHICON,0.0,10,INTERNADO(3),4000430,0.0,0.0
4000430,VICRYL PLUS 4-0 SH 1/2 26MM 70CM ETHICON,0.0,10,QUIROFANO(4),4000430,0.0,0.0
4000430,VICRYL PLUS 4-0 SH 1/2 26MM 70CM ETHICON,0.0,10,ADMINISTRACION,4000430,0.0,0.0
4000430,VICRYL PLUS 4-0 SH 1/2 26MM 70CM ETHICON,0.0,10,CARRO DE PARO,4000430,0.0,0.0
4000431,VISOR PROTECTOR FACIAL,0.0,10,FARMACIA INTERNA(1),4000431,0.0,0.0
4000431,VISOR PROTECTOR FACIAL,0.0,10,URGENCIAS(2),4000431,0.0,0.0
4000431,VISOR PROTECTOR FACIAL,0.0,10,INTERNADO(3),4000431,0.0,0.0
4000431,VISOR PROTECTOR FACIAL,0.0,10,QUIROFANO(4),4000431,0.0,0.0
4000431,VISOR PROTECTOR FACIAL,0.0,10,ADMINISTRACION,4000431,0.0,0.0
4000431,VISOR PROTECTOR FACIAL,0.0,10,CARRO DE PARO,4000431,0.0,0.0
4000432,V-LOC 2/0 - 26MM - 1/2 X 30CM,0.0,10,FARMACIA INTERNA(1),4000432,0.0,0.0
4000432,V-LOC 2/0 - 26MM - 1/2 X 30CM,0.0,10,URGENCIAS(2),4000432,0.0,0.0
4000432,V-LOC 2/0 - 26MM - 1/2 X 30CM,0.0,10,INTERNADO(3),4000432,0.0,0.0
4000432,V-LOC 2/0 - 26MM - 1/2 X 30CM,0.0,10,QUIROFANO(4),4000432,0.0,0.0
4000432,V-LOC 2/0 - 26MM - 1/2 X 30CM,0.0,10,ADMINISTRACION,4000432,0.0,0.0
4000432,V-LOC 2/0 - 26MM - 1/2 X 30CM,0.0,10,CARRO DE PARO,4000432,0.0,0.0
4000433,V-LOC 3-0 - 1/2 X 15CM,0.0,10,FARMACIA INTERNA(1),4000433,0.0,0.0
4000433,V-LOC 3-0 - 1/2 X 15CM,0.0,10,URGENCIAS(2),4000433,0.0,0.0
4000433,V-LOC 3-0 - 1/2 X 15CM,0.0,10,INTERNADO(3),4000433,0.0,0.0
4000433,V-LOC 3-0 - 1/2 X 15CM,0.0,10,QUIROFANO(4),4000433,0.0,0.0
4000433,V-LOC 3-0 - 1/2 X 15CM,0.0,10,ADMINISTRACION,4000433,0.0,0.0
4000433,V-LOC 3-0 - 1/2 X 15CM,0.0,10,CARRO DE PARO,4000433,0.0,0.0
4000434,V-LOC 3-0 - 1/2 X 45CM,0.0,10,FARMACIA INTERNA(1),4000434,0.0,0.0
4000434,V-LOC 3-0 - 1/2 X 45CM,0.0,10,URGENCIAS(2),4000434,0.0,0.0
4000434,V-LOC 3-0 - 1/2 X 45CM,0.0,10,INTERNADO(3),4000434,0.0,0.0
4000434,V-LOC 3-0 - 1/2 X 45CM,0.0,10,QUIROFANO(4),4000434,0.0,0.0
4000434,V-LOC 3-0 - 1/2 X 45CM,0.0,10,ADMINISTRACION,4000434,0.0,0.0
4000434,V-LOC 3-0 - 1/2 X 45CM,0.0,10,CARRO DE PARO,4000434,0.0,0.0
4000436,BOLSA PATOLOGICA ROJA P/ 150LTS X 10,50000.0,10,FARMACIA INTERNA(1),4000436,0.0,3.0
4000437,DESCARTADOR DE DESECHOS 13LTS,13200.0,10,FARMACIA INTERNA(1),4000437,0.0,0.0
4000437,DESCARTADOR DE DESECHOS 13LTS,13200.0,10,URGENCIAS(2),4000437,0.0,0.0
4000437,DESCARTADOR DE DESECHOS 13LTS,13200.0,10,INTERNADO(3),4000437,0.0,0.0
4000437,DESCARTADOR DE DESECHOS 13LTS,13200.0,10,QUIROFANO(4),4000437,0.0,0.0
4000437,DESCARTADOR DE DESECHOS 13LTS,13200.0,10,ADMINISTRACION,4000437,0.0,0.0
4000437,DESCARTADOR DE DESECHOS 13LTS,13200.0,10,CARRO DE PARO,4000437,0.0,0.0
4000438,APARATO DE PRESION AUTOMATICO (MICROLIFE),330000.0,10,FARMACIA INTERNA(1),4000438,0.0,1.0
4000438,APARATO DE PRESION AUTOMATICO (MICROLIFE),330000.0,10,URGENCIAS(2),4000438,0.0,0.0
4000438,APARATO DE PRESION AUTOMATICO (MICROLIFE),330000.0,10,INTERNADO(3),4000438,0.0,0.0
4000438,APARATO DE PRESION AUTOMATICO (MICROLIFE),330000.0,10,QUIROFANO(4),4000438,0.0,0.0
4000438,APARATO DE PRESION AUTOMATICO (MICROLIFE),330000.0,10,ADMINISTRACION,4000438,0.0,0.0
4000438,APARATO DE PRESION AUTOMATICO (MICROLIFE),330000.0,10,CARRO DE PARO,4000438,0.0,0.0
4000440,AGENDA PEDIATRICA SX DE DOWN,50000.0,10,FARMACIA INTERNA(1),4000440,0.0,2.0
4000440,AGENDA PEDIATRICA SX DE DOWN,50000.0,10,URGENCIAS(2),4000440,0.0,0.0
4000440,AGENDA PEDIATRICA SX DE DOWN,50000.0,10,INTERNADO(3),4000440,0.0,0.0
4000440,AGENDA PEDIATRICA SX DE DOWN,50000.0,10,QUIROFANO(4),4000440,0.0,0.0
4000440,AGENDA PEDIATRICA SX DE DOWN,50000.0,10,ADMINISTRACION,4000440,0.0,0.0
4000440,AGENDA PEDIATRICA SX DE DOWN,50000.0,10,CARRO DE PARO,4000440,0.0,0.0
4000441,PAÑAL ADULTO M (MILI) X 1,8000.0,10,FARMACIA INTERNA(1),4000441,0.0,0.0
4000441,PAÑAL ADULTO M (MILI) X 1,8000.0,10,URGENCIAS(2),4000441,0.0,0.0
4000441,PAÑAL ADULTO M (MILI) X 1,8000.0,10,INTERNADO(3),4000441,0.0,0.0
4000441,PAÑAL ADULTO M (MILI) X 1,8000.0,10,QUIROFANO(4),4000441,0.0,0.0
4000441,PAÑAL ADULTO M (MILI) X 1,8000.0,10,ADMINISTRACION,4000441,0.0,0.0
4000441,PAÑAL ADULTO M (MILI) X 1,8000.0,10,CARRO DE PARO,4000441,0.0,0.0
4000442,PAÑAL ADULTO G (MILI) X 1,9000.0,10,FARMACIA INTERNA(1),4000442,0.0,0.0
4000442,PAÑAL ADULTO G (MILI) X 1,9000.0,10,URGENCIAS(2),4000442,0.0,0.0
4000442,PAÑAL ADULTO G (MILI) X 1,9000.0,10,INTERNADO(3),4000442,0.0,0.0
4000442,PAÑAL ADULTO G (MILI) X 1,9000.0,10,QUIROFANO(4),4000442,0.0,0.0
4000442,PAÑAL ADULTO G (MILI) X 1,9000.0,10,ADMINISTRACION,4000442,0.0,0.0
4000442,PAÑAL ADULTO G (MILI) X 1,9000.0,10,CARRO DE PARO,4000442,0.0,0.0
4000443,BOLSA PATOLOGICA BLANCA P/ 150LTS X 10,50000.0,10,FARMACIA INTERNA(1),4000443,0.0,2.0
4000443,BOLSA PATOLOGICA BLANCA P/ 150LTS X 10,50000.0,10,URGENCIAS(2),4000443,0.0,0.0
4000443,BOLSA PATOLOGICA BLANCA P/ 150LTS X 10,50000.0,10,INTERNADO(3),4000443,0.0,0.0
4000443,BOLSA PATOLOGICA BLANCA P/ 150LTS X 10,50000.0,10,QUIROFANO(4),4000443,0.0,0.0
4000443,BOLSA PATOLOGICA BLANCA P/ 150LTS X 10,50000.0,10,ADMINISTRACION,4000443,0.0,0.0
4000443,BOLSA PATOLOGICA BLANCA P/ 150LTS X 10,50000.0,10,CARRO DE PARO,4000443,0.0,0.0
4000444,CUBRE CALZADOS C/ ANTIDESLIZANTES PAQ X 100,60000.0,10,FARMACIA INTERNA(1),4000444,0.0,0.0
4000444,CUBRE CALZADOS C/ ANTIDESLIZANTES PAQ X 100,60000.0,10,URGENCIAS(2),4000444,0.0,0.0
4000444,CUBRE CALZADOS C/ ANTIDESLIZANTES PAQ X 100,60000.0,10,INTERNADO(3),4000444,0.0,0.0
4000444,CUBRE CALZADOS C/ ANTIDESLIZANTES PAQ X 100,60000.0,10,QUIROFANO(4),4000444,0.0,0.0
4000444,CUBRE CALZADOS C/ ANTIDESLIZANTES PAQ X 100,60000.0,10,ADMINISTRACION,4000444,0.0,0.0
4000444,CUBRE CALZADOS C/ ANTIDESLIZANTES PAQ X 100,60000.0,10,CARRO DE PARO,4000444,0.0,0.0
4000445,BOLSA PATOLOGICA BLANCA 50X60X40 P/ 40LTS,0.0,10,FARMACIA INTERNA(1),4000445,0.0,0.0
4000445,BOLSA PATOLOGICA BLANCA 50X60X40 P/ 40LTS,0.0,10,URGENCIAS(2),4000445,0.0,0.0
4000445,BOLSA PATOLOGICA BLANCA 50X60X40 P/ 40LTS,0.0,10,INTERNADO(3),4000445,0.0,0.0
4000445,BOLSA PATOLOGICA BLANCA 50X60X40 P/ 40LTS,0.0,10,QUIROFANO(4),4000445,0.0,0.0
4000445,BOLSA PATOLOGICA BLANCA 50X60X40 P/ 40LTS,0.0,10,ADMINISTRACION,4000445,0.0,0.0
4000445,BOLSA PATOLOGICA BLANCA 50X60X40 P/ 40LTS,0.0,10,CARRO DE PARO,4000445,0.0,0.0
4000446,HALOCEFALICO PEQUEÑO,648000.0,10,FARMACIA INTERNA(1),4000446,0.0,1.0
4000446,HALOCEFALICO PEQUEÑO,648000.0,10,URGENCIAS(2),4000446,0.0,0.0
4000446,HALOCEFALICO PEQUEÑO,648000.0,10,INTERNADO(3),4000446,0.0,0.0
4000446,HALOCEFALICO PEQUEÑO,648000.0,10,QUIROFANO(4),4000446,0.0,0.0
4000446,HALOCEFALICO PEQUEÑO,648000.0,10,ADMINISTRACION,4000446,0.0,0.0
4000446,HALOCEFALICO PEQUEÑO,648000.0,10,CARRO DE PARO,4000446,0.0,0.0
4000447,HALOCEFALICO MEDIANO,648000.0,10,FARMACIA INTERNA(1),4000447,0.0,1.0
4000447,HALOCEFALICO MEDIANO,648000.0,10,URGENCIAS(2),4000447,0.0,0.0
4000447,HALOCEFALICO MEDIANO,648000.0,10,INTERNADO(3),4000447,0.0,0.0
